NEW_LANGUAGE_ISSUE,PARTICIPANTS,DURATION,OLD_LANGUAGE_ISSUE,RELATED_LEVEL,RELATED_CLASS,ISSUE_ASKER,PYTHON_USER,R_USER,MULTI-LANGUAGE_USER
https://github.com/imbs-hl/ranger/issues/205,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/206,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/207,5,218,None,W,W,cargomoose,0,1,0
https://github.com/imbs-hl/ranger/issues/208,1,1,None,W,W,jakob-r,0,1,1
https://github.com/imbs-hl/ranger/issues/209,4,211,None,W,W,ncdingari,1,1,1
https://github.com/imbs-hl/ranger/issues/21,1,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/210,2,7,None,W,W,bballew,1,0,1
https://github.com/imbs-hl/ranger/issues/211,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/212,2,159,None,W,W,GegznaV,0,1,1
https://github.com/imbs-hl/ranger/issues/213,2,1,None,W,W,joelive,0,0,0
https://github.com/imbs-hl/ranger/issues/214,2,4,None,W,W,cjvanlissa,0,1,1
https://github.com/imbs-hl/ranger/issues/215,2,1,None,W,W,eudoraleer,0,0,0
https://github.com/imbs-hl/ranger/issues/216,2,3,None,W,W,mayer79,1,1,1
https://github.com/imbs-hl/ranger/issues/217,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/218,2,13,None,W,W,michaelcalve,0,0,0
https://github.com/imbs-hl/ranger/issues/219,2,34,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/22,1,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/220,2,2,None,W,W,chrisraab,0,0,0
https://github.com/imbs-hl/ranger/issues/221,3,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/222,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/223,2,2,None,W,W,hsinmin,1,0,0
https://github.com/imbs-hl/ranger/issues/224,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/225,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/226,2,5,None,W,W,hsinmin,1,0,0
https://github.com/imbs-hl/ranger/issues/227,2,12,None,W,W,kimiylilammi,0,0,0
https://github.com/imbs-hl/ranger/issues/228,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/229,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/23,5,383,None,W,W,mllg,1,1,1
https://github.com/imbs-hl/ranger/issues/230,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/231,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/232,2,2,None,W,W,angelaparodymerino,0,0,0
https://github.com/imbs-hl/ranger/issues/233,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/234,3,109,None,W,W,andland,1,1,1
https://github.com/imbs-hl/ranger/issues/235,3,5,None,W,W,angelaparodymerino,0,0,0
https://github.com/imbs-hl/ranger/issues/236,2,6,None,W,W,angelaparodymerino,0,0,0
https://github.com/imbs-hl/ranger/issues/237,3,463,None,W,W,angelaparodymerino,0,0,0
https://github.com/imbs-hl/ranger/issues/238,2,48,https://github.com/scikit-learn/scikit-learn/issues/1435,O,O,Tigroux,0,0,0
https://github.com/imbs-hl/ranger/issues/239,3,15,None,W,W,Tigroux,0,0,0
https://github.com/imbs-hl/ranger/issues/24,1,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/240,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/241,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/242,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/243,2,10,https://github.com/scikit-learn/scikit-learn/issues/3113,Y,B,nielsenmarkus11,1,1,1
https://github.com/imbs-hl/ranger/issues/244,2,3,None,W,W,andirey,1,1,1
https://github.com/imbs-hl/ranger/issues/245,1,21,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/246,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/247,3,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/248,3,95,None,W,W,andirey,1,1,1
https://github.com/imbs-hl/ranger/issues/249,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/25,1,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/250,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/251,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/252,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/253,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/254,2,1,None,W,W,PhilippPro,0,1,1
https://github.com/imbs-hl/ranger/issues/255,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/256,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/257,2,3,None,W,W,Tigroux,0,0,0
https://github.com/imbs-hl/ranger/issues/258,2,2,None,W,W,Mamba413,1,1,1
https://github.com/imbs-hl/ranger/issues/259,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/26,1,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/260,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/261,2,2,None,W,W,PhilippPro,0,1,1
https://github.com/imbs-hl/ranger/issues/262,3,2,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/263,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/264,2,2,None,W,W,LinusHi,0,0,0
https://github.com/imbs-hl/ranger/issues/265,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/266,1,2,None,W,W,ghost,0,0,1
https://github.com/imbs-hl/ranger/issues/267,2,2,None,W,W,kasuteru,1,0,1
https://github.com/imbs-hl/ranger/issues/268,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/269,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/27,2,30,None,W,W,PhilippPro,0,1,1
https://github.com/imbs-hl/ranger/issues/270,1,1,https://github.com/scikit-learn/scikit-learn/issues/1454,O,O,RohitThakur01,1,0,0
https://github.com/imbs-hl/ranger/issues/271,2,12,None,W,W,JonoDW,0,0,1
https://github.com/imbs-hl/ranger/issues/272,2,22,None,W,W,jrhaberstroh,1,1,1
https://github.com/imbs-hl/ranger/issues/273,4,14,None,W,W,dswatson,0,1,0
https://github.com/imbs-hl/ranger/issues/274,1,1,None,W,W,PhilippPro,0,1,1
https://github.com/imbs-hl/ranger/issues/275,2,49,None,W,W,dancooke,1,0,1
https://github.com/imbs-hl/ranger/issues/276,2,11,None,W,W,miller-moore,1,0,1
https://github.com/imbs-hl/ranger/issues/277,2,5,https://github.com/scikit-learn/scikit-learn/issues/5115,Y,G,nilescbn,0,1,0
https://github.com/imbs-hl/ranger/issues/278,2,3,None,W,W,senthilki,0,0,0
https://github.com/imbs-hl/ranger/issues/279,2,2,None,W,W,RohitThakur01,1,0,0
https://github.com/imbs-hl/ranger/issues/28,1,21,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/280,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/281,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/282,2,5,None,W,W,thengl,0,1,1
https://github.com/imbs-hl/ranger/issues/283,3,18,None,W,W,thengl,0,1,1
https://github.com/imbs-hl/ranger/issues/284,1,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/285,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/286,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/287,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/288,3,3,None,W,W,cargomoose,0,1,0
https://github.com/imbs-hl/ranger/issues/289,1,1,None,W,W,cargomoose,0,1,0
https://github.com/imbs-hl/ranger/issues/29,2,2,None,W,W,root2891,0,1,0
https://github.com/imbs-hl/ranger/issues/290,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/291,3,97,None,W,W,fab4ap,0,0,0
https://github.com/imbs-hl/ranger/issues/292,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/293,3,2,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/294,3,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/295,3,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/296,3,2,None,W,W,dancooke,1,0,1
https://github.com/imbs-hl/ranger/issues/297,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/298,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/299,3,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/3,1,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/30,1,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/300,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/301,3,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/302,3,37,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/303,4,48,None,W,W,dancooke,1,0,1
https://github.com/imbs-hl/ranger/issues/304,2,4,None,W,W,dancooke,1,0,1
https://github.com/imbs-hl/ranger/issues/305,3,210,None,W,W,yazi1297,0,0,0
https://github.com/imbs-hl/ranger/issues/306,2,6,None,W,W,golivax,0,1,1
https://github.com/imbs-hl/ranger/issues/307,1,1,None,W,W,yazi1297,0,0,0
https://github.com/imbs-hl/ranger/issues/308,2,2,None,W,W,skgrange,1,1,1
https://github.com/imbs-hl/ranger/issues/309,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/31,1,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/310,2,36,None,W,W,golivax,0,1,1
https://github.com/imbs-hl/ranger/issues/311,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/312,2,3,None,W,W,illusive-git,0,0,0
https://github.com/imbs-hl/ranger/issues/313,2,2,None,W,W,michaellevy,1,1,1
https://github.com/imbs-hl/ranger/issues/314,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/315,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/316,2,4,None,W,W,thomaskisler,1,1,1
https://github.com/imbs-hl/ranger/issues/317,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/318,1,1,None,W,W,buttrey,0,0,0
https://github.com/imbs-hl/ranger/issues/319,3,284,None,W,W,sarash85,0,0,0
https://github.com/imbs-hl/ranger/issues/32,1,1,None,W,W,uptownfunk,1,0,1
https://github.com/imbs-hl/ranger/issues/320,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/321,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/322,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/323,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/324,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/325,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/326,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/327,2,23,None,W,W,cargomoose,0,1,0
https://github.com/imbs-hl/ranger/issues/328,2,22,None,W,W,buttrey,0,0,0
https://github.com/imbs-hl/ranger/issues/329,2,15,None,W,W,talegari,0,1,1
https://github.com/imbs-hl/ranger/issues/33,2,2,None,W,W,mllg,1,1,1
https://github.com/imbs-hl/ranger/issues/330,3,16,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/331,3,178,None,W,W,slavarazbash,0,1,1
https://github.com/imbs-hl/ranger/issues/332,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/333,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/334,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/335,2,10,None,W,W,Zelazny7,1,1,1
https://github.com/imbs-hl/ranger/issues/336,2,2,None,W,W,stephematician,0,1,1
https://github.com/imbs-hl/ranger/issues/337,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/338,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/339,2,13,None,W,W,alexzwanenburg,1,0,1
https://github.com/imbs-hl/ranger/issues/34,1,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/340,2,3,None,W,W,wbnicholson,0,1,1
https://github.com/imbs-hl/ranger/issues/341,2,138,None,W,W,mikebenfield,1,0,1
https://github.com/imbs-hl/ranger/issues/342,2,1,None,W,W,stephematician,0,1,1
https://github.com/imbs-hl/ranger/issues/343,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/344,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/345,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/346,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/347,2,2,None,W,W,wbnicholson,0,1,1
https://github.com/imbs-hl/ranger/issues/348,2,4,None,W,W,allengoebl,0,1,0
https://github.com/imbs-hl/ranger/issues/349,2,5,None,W,W,rajat2107,0,0,0
https://github.com/imbs-hl/ranger/issues/35,1,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/350,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/351,2,5,None,W,W,PhilippPro,0,1,1
https://github.com/imbs-hl/ranger/issues/352,2,3,None,W,W,UnixJunkie,1,0,1
https://github.com/imbs-hl/ranger/issues/353,2,8,None,W,W,dancooke,1,0,1
https://github.com/imbs-hl/ranger/issues/354,2,7,None,W,W,ja-thomas,1,1,1
https://github.com/imbs-hl/ranger/issues/355,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/356,2,2,None,W,W,PhilippPro,0,1,1
https://github.com/imbs-hl/ranger/issues/357,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/358,2,8,None,W,W,ProfBiscuit,0,1,1
https://github.com/imbs-hl/ranger/issues/359,2,3,None,W,W,jakob-r,0,1,1
https://github.com/imbs-hl/ranger/issues/36,4,125,None,W,W,tchakravarty,1,1,1
https://github.com/imbs-hl/ranger/issues/360,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/361,2,1,None,W,W,stephematician,0,1,1
https://github.com/imbs-hl/ranger/issues/362,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/363,2,5,None,W,W,Mazata,0,0,0
https://github.com/imbs-hl/ranger/issues/364,1,1,None,W,W,ben519,1,1,1
https://github.com/imbs-hl/ranger/issues/365,3,11,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/366,2,6,None,W,W,randomgambit,1,1,1
https://github.com/imbs-hl/ranger/issues/37,1,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/38,2,759,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/39,1,12,None,W,W,0x7f,0,0,1
https://github.com/imbs-hl/ranger/issues/4,2,56,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/40,1,1,None,W,W,0x7f,0,0,1
https://github.com/imbs-hl/ranger/issues/41,3,18,None,W,W,0x7f,0,0,1
https://github.com/imbs-hl/ranger/issues/42,1,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/43,1,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/44,1,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/45,1,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/46,1,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/47,2,1,None,W,W,myloginid,1,1,1
https://github.com/imbs-hl/ranger/issues/48,1,1,None,W,W,myloginid,1,1,1
https://github.com/imbs-hl/ranger/issues/49,1,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/5,3,25,None,W,W,mllg,1,1,1
https://github.com/imbs-hl/ranger/issues/50,1,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/51,2,1,None,W,W,animusnaturae,0,1,0
https://github.com/imbs-hl/ranger/issues/52,2,643,None,W,W,CameronBieganek,0,1,0
https://github.com/imbs-hl/ranger/issues/53,2,1,None,W,W,jakob-r,0,1,1
https://github.com/imbs-hl/ranger/issues/54,3,8,None,W,W,mayer79,1,1,1
https://github.com/imbs-hl/ranger/issues/55,2,1,None,W,W,khotilov,0,1,1
https://github.com/imbs-hl/ranger/issues/56,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/57,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/58,3,2,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/59,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/6,3,371,None,W,W,mllg,1,1,1
https://github.com/imbs-hl/ranger/issues/60,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/61,4,112,None,W,W,svenpeter42,1,0,1
https://github.com/imbs-hl/ranger/issues/62,1,1,None,W,W,PhilippPro,0,1,1
https://github.com/imbs-hl/ranger/issues/63,3,9,None,W,W,PhilippPro,0,1,1
https://github.com/imbs-hl/ranger/issues/64,1,2,None,W,W,schiffner,0,1,0
https://github.com/imbs-hl/ranger/issues/65,1,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/66,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/67,2,1,None,W,W,animusnaturae,0,1,0
https://github.com/imbs-hl/ranger/issues/68,3,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/69,3,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/7,2,55,None,W,W,andrewjohnlowe,1,1,1
https://github.com/imbs-hl/ranger/issues/70,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/71,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/72,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/73,3,693,None,W,W,simon-tietze,0,1,1
https://github.com/imbs-hl/ranger/issues/74,2,2,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/75,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/76,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/77,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/78,2,71,None,W,W,mayer79,1,1,1
https://github.com/imbs-hl/ranger/issues/79,2,2,None,W,W,rec3141,1,1,1
https://github.com/imbs-hl/ranger/issues/8,3,367,None,W,W,mbq,0,1,1
https://github.com/imbs-hl/ranger/issues/80,2,18,None,W,W,rfcv,0,0,0
https://github.com/imbs-hl/ranger/issues/81,3,64,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/82,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/83,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/84,1,1,None,W,W,aaronpolhamus,1,1,1
https://github.com/imbs-hl/ranger/issues/85,2,2,None,W,W,jakob-r,0,1,1
https://github.com/imbs-hl/ranger/issues/86,2,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/87,4,198,None,W,W,jakob-r,0,1,1
https://github.com/imbs-hl/ranger/issues/88,1,1,None,W,W,kirillseva,1,1,1
https://github.com/imbs-hl/ranger/issues/89,3,48,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/9,1,1,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/90,2,76,None,W,W,pej,0,0,0
https://github.com/imbs-hl/ranger/issues/91,2,38,None,W,W,rfcv,0,0,0
https://github.com/imbs-hl/ranger/issues/92,5,541,None,W,W,gshamov,1,0,1
https://github.com/imbs-hl/ranger/issues/93,3,6,None,W,W,dashaub,1,1,1
https://github.com/imbs-hl/ranger/issues/94,5,351,None,W,W,jlevatic,0,0,0
https://github.com/imbs-hl/ranger/issues/95,3,65,None,W,W,crarlus,1,1,1
https://github.com/imbs-hl/ranger/issues/96,2,2,None,W,W,PhilippPro,0,1,1
https://github.com/imbs-hl/ranger/issues/97,2,2,None,W,W,cwlanyon,0,0,0
https://github.com/imbs-hl/ranger/issues/98,2,523,None,W,W,mnwright,0,1,1
https://github.com/imbs-hl/ranger/issues/99,2,9,None,W,W,Haetsal-Lee,1,0,0
https://github.com/KlausVigo/kknn/issues/1,2,8,https://github.com/scikit-learn/scikit-learn/issues/970,R,O,KlausVigo,1,1,1
https://github.com/KlausVigo/kknn/issues/10,2,46,None,W,W,KlausVigo,1,1,1
https://github.com/KlausVigo/kknn/issues/11,1,1,None,W,W,KlausVigo,1,1,1
https://github.com/KlausVigo/kknn/issues/12,1,1,None,W,W,KlausVigo,1,1,1
https://github.com/KlausVigo/kknn/issues/13,3,1,None,W,W,KlausVigo,1,1,1
https://github.com/KlausVigo/kknn/issues/14,2,134,https://github.com/scikit-learn/scikit-learn/issues/3252,R,R,KlausVigo,1,1,1
https://github.com/KlausVigo/kknn/issues/15,3,1,None,W,W,KlausVigo,1,1,1
https://github.com/KlausVigo/kknn/issues/16,1,1,None,W,W,KlausVigo,1,1,1
https://github.com/KlausVigo/kknn/issues/17,1,1,https://github.com/scikit-learn/scikit-learn/issues/2356,O,R,KlausVigo,1,1,1
https://github.com/KlausVigo/kknn/issues/2,2,65,None,W,W,KlausVigo,1,1,1
https://github.com/KlausVigo/kknn/issues/3,2,1,None,W,W,KlausVigo,1,1,1
https://github.com/KlausVigo/kknn/issues/4,2,1,https://github.com/scikit-learn/scikit-learn/issues/3313,Y,R,KlausVigo,1,1,1
https://github.com/KlausVigo/kknn/issues/5,1,1,None,W,W,KlausVigo,1,1,1
https://github.com/KlausVigo/kknn/issues/6,2,1,None,W,W,KlausVigo,1,1,1
https://github.com/KlausVigo/kknn/issues/7,1,1,None,W,W,KlausVigo,1,1,1
https://github.com/KlausVigo/kknn/issues/8,2,285,https://github.com/scikit-learn/scikit-learn/issues/1732,Y,O,KlausVigo,1,1,1
https://github.com/KlausVigo/kknn/issues/9,2,46,None,W,W,KlausVigo,1,1,1
https://github.com/kogalur/randomForestSRC/issues/1,2,4,None,W,W,kogalur,0,0,0
https://github.com/kogalur/randomForestSRC/issues/10,3,8,None,W,W,kogalur,0,0,0
https://github.com/kogalur/randomForestSRC/issues/11,2,1,None,W,W,kogalur,0,0,0
https://github.com/kogalur/randomForestSRC/issues/12,3,297,None,W,W,kogalur,0,0,0
https://github.com/kogalur/randomForestSRC/issues/13,2,1,None,W,W,kogalur,0,0,0
https://github.com/kogalur/randomForestSRC/issues/14,2,141,None,W,W,kogalur,0,0,0
https://github.com/kogalur/randomForestSRC/issues/15,2,2,None,W,W,kogalur,0,0,0
https://github.com/kogalur/randomForestSRC/issues/16,2,199,https://github.com/scikit-learn/scikit-learn/issues/6747,O,O,kogalur,0,0,0
https://github.com/kogalur/randomForestSRC/issues/17,2,4,None,W,W,kogalur,0,0,0
https://github.com/kogalur/randomForestSRC/issues/18,2,114,None,W,W,kogalur,0,0,0
https://github.com/kogalur/randomForestSRC/issues/19,1,1,None,W,W,kogalur,0,0,0
https://github.com/kogalur/randomForestSRC/issues/2,2,19,None,W,W,kogalur,0,0,0
https://github.com/kogalur/randomForestSRC/issues/20,2,53,None,W,W,kogalur,0,0,0
https://github.com/kogalur/randomForestSRC/issues/21,3,65,None,W,W,kogalur,0,0,0
https://github.com/kogalur/randomForestSRC/issues/22,2,27,None,W,W,kogalur,0,0,0
https://github.com/kogalur/randomForestSRC/issues/3,2,73,https://github.com/scikit-learn/scikit-learn/issues/3774,R,R,kogalur,0,0,0
https://github.com/kogalur/randomForestSRC/issues/4,2,29,None,W,W,kogalur,0,0,0
https://github.com/kogalur/randomForestSRC/issues/5,2,15,https://github.com/scikit-learn/scikit-learn/issues/4766,Y,G,kogalur,0,0,0
https://github.com/kogalur/randomForestSRC/issues/6,2,1,https://github.com/scikit-learn/scikit-learn/issues/6161,Y,G,kogalur,0,0,0
https://github.com/kogalur/randomForestSRC/issues/7,2,1,None,W,W,kogalur,0,0,0
https://github.com/kogalur/randomForestSRC/issues/8,2,10,https://github.com/scikit-learn/scikit-learn/issues/3313,Y,R,kogalur,0,0,0
https://github.com/kogalur/randomForestSRC/issues/9,2,2,None,W,W,kogalur,0,0,0
https://github.com/majkamichal/naivebayes/issues/1,2,30,None,W,W,majkamichal,0,1,0
https://github.com/majkamichal/naivebayes/issues/2,2,2,None,W,W,majkamichal,0,1,0
https://github.com/majkamichal/naivebayes/issues/3,3,42,None,W,W,majkamichal,0,1,0
https://github.com/majkamichal/naivebayes/issues/4,2,1,None,W,W,majkamichal,0,1,0
https://github.com/majkamichal/naivebayes/issues/5,2,1,None,W,W,majkamichal,0,1,0
https://github.com/neurodata/lumberjack/issues/1,2,2,None,W,W,jovo,1,1,1
https://github.com/neurodata/lumberjack/issues/10,1,1,None,W,W,jbrowne6,0,1,1
https://github.com/neurodata/lumberjack/issues/11,2,4,https://github.com/scikit-learn/scikit-learn/issues/1162,Y,P,disa-mhembere,1,1,1
https://github.com/neurodata/lumberjack/issues/12,3,316,None,W,W,ttomita,1,1,1
https://github.com/neurodata/lumberjack/issues/13,1,1,https://github.com/scikit-learn/scikit-learn/issues/7406,R,O,ttomita,1,1,1
https://github.com/neurodata/lumberjack/issues/14,4,194,None,W,W,ttomita,1,1,1
https://github.com/neurodata/lumberjack/issues/15,1,60,None,W,W,jbrowne6,0,1,1
https://github.com/neurodata/lumberjack/issues/16,4,45,None,W,W,ebridge2,1,1,1
https://github.com/neurodata/lumberjack/issues/17,3,51,None,W,W,ttomita,1,1,1
https://github.com/neurodata/lumberjack/issues/18,1,1,None,W,W,MrAE,1,1,1
https://github.com/neurodata/lumberjack/issues/19,4,50,None,W,W,MrAE,1,1,1
https://github.com/neurodata/lumberjack/issues/2,2,160,None,W,W,jovo,1,1,1
https://github.com/neurodata/lumberjack/issues/20,2,1,None,W,W,jbrowne6,0,1,1
https://github.com/neurodata/lumberjack/issues/21,2,1,None,W,W,jbrowne6,0,1,1
https://github.com/neurodata/lumberjack/issues/22,2,144,https://github.com/scikit-learn/scikit-learn/issues/6602,Y,O,ebridge2,1,1,1
